fileName,IntervalName,duration,start,end,Annotator,Language,Location,Group,Condition
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.2873496530783104,5.664620080540248,5.951969733618558,Jia,Mandarin,Auckland,C1,conv
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.2305367669698128,5.951969733618558,6.182506500588371,Jia,Mandarin,Auckland,C1,conv
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.1001014909211033,6.778468292263776,6.878569783184879,Jia,Mandarin,Auckland,C1,conv
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.1729025752273596,6.878569783184879,7.051472358412239,Jia,Mandarin,Auckland,C1,conv
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.2062697388677277,7.051472358412239,7.257742097279967,Jia,Mandarin,Auckland,C1,conv
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.269970687635702,7.257742097279967,7.527712784915669,Jia,Mandarin,Auckland,C1,conv
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.2275033884570518,7.527712784915669,7.75521617337272,Jia,Mandarin,Auckland,C1,conv
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.2032363603549667,7.75521617337272,7.958452533727687,Jia,Mandarin,Auckland,C1,conv
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.2153698744060097,7.958452533727687,8.173822408133697,Jia,Mandarin,Auckland,C1,conv
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.318504743839874,8.173822408133697,8.492327151973571,Jia,Mandarin,Auckland,C1,conv
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.2214623956241581,8.492327151973571,8.71378954759773,Jia,Mandarin,Auckland,C1,conv
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.251196347342999,8.71378954759773,8.964985894940728,Jia,Mandarin,Auckland,C1,conv
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.2189773221349096,8.964985894940728,9.183963217075638,Jia,Mandarin,Auckland,C1,conv
